,DeviceUser_id,Channel_id,Session_start,Session_end,Duration
462596,5f92f1485d81740017968646,57ea31912bb6581000092e89,2021-01-09 00:44:08.016000+00:00,2021-01-09 00:44:08.016000+00:00,0.0
115217,5f92f1655d8174001796940a,59f9c0dfbc95750d006b98f5,2021-01-09 10:44:37.117000+00:00,2021-01-09 10:45:07.117000+00:00,30.0
116365,5f92f1655d8174001796940a,59f9c0dfbc95750d006b98f5,2021-01-09 10:51:56.930000+00:00,2021-01-09 10:51:56.930000+00:00,0.0
289334,5f92f1655d8174001796940a,59f9c0dfbc95750d006b98f5,2021-01-09 18:32:21.361000+00:00,2021-01-09 18:32:21.361000+00:00,0.0
300825,5f92f1655d8174001796940a,59f9c0dfbc95750d006b98f5,2021-01-09 19:06:00.693000+00:00,2021-01-09 19:06:00.693000+00:00,0.0
323051,5f92f1655d8174001796940a,59f9c0dfbc95750d006b98f5,2021-01-09 19:54:44.954000+00:00,2021-01-09 19:55:29.954000+00:00,45.0
330525,5f92f1655d8174001796940a,59f9c0dfbc95750d006b98f5,2021-01-09 20:08:58.354000+00:00,2021-01-09 20:08:58.354000+00:00,0.0
365698,5f92f1655d8174001796940a,59f9c0dfbc95750d006b98f5,2021-01-09 21:17:42.236000+00:00,2021-01-09 21:17:42.236000+00:00,0.0
198952,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 14:58:36.401000+00:00,2021-01-09 14:58:36.401000+00:00,0.0
214190,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:28:50.665000+00:00,2021-01-09 15:46:05.665000+00:00,1035.0
223421,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:46:42.902000+00:00,2021-01-09 15:47:12.902000+00:00,30.0
223807,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:47:43.309000+00:00,2021-01-09 15:47:43.309000+00:00,0.0
224071,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:48:28.606000+00:00,2021-01-09 15:48:28.606000+00:00,0.0
224249,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:48:58.797000+00:00,2021-01-09 15:50:13.797000+00:00,75.0
224956,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:50:59.587000+00:00,2021-01-09 15:51:44.587000+00:00,45.0
225473,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:52:30.208000+00:00,2021-01-09 15:53:15.208000+00:00,45.0
225915,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:53:45.910000+00:00,2021-01-09 15:54:00.910000+00:00,15.0
226179,5f92f16d5d817400179697c1,59f9c0dfbc95750d006b98f5,2021-01-09 15:54:31.358000+00:00,2021-01-09 15:55:01.358000+00:00,30.0
