,DeviceUser_id,Channel_id,Session_start,Session_end,Duration
253976,5e3d41ed88b36b001e871433,57ea31912bb6581000092e89,2021-01-11 07:36:39.789000+00:00,2021-01-11 07:37:24.789000+00:00,45.0
444701,5e3d41ed88b36b001e871433,57ea31912bb6581000092e89,2021-01-11 09:05:26.003000+00:00,2021-01-11 09:05:26.003000+00:00,0.0
178671,5e3d41f9cda2a5001e34283d,57ea31912bb6581000092e89,2021-01-11 06:34:22.653000+00:00,2021-01-11 06:37:07.653000+00:00,165.0
552126,5e3d4225358de0001e416b24,57ea31912bb6581000092e89,2021-01-11 09:45:54.003000+00:00,2021-01-11 09:46:24.003000+00:00,30.0
183897,5e3d4225cda2a5001e342b6c,57ea31912bb6581000092e89,2021-01-11 06:40:06.850000+00:00,2021-01-11 06:42:36.850000+00:00,150.0
187358,5e3d4225cda2a5001e342b6c,57ea31912bb6581000092e89,2021-01-11 06:43:27.082000+00:00,2021-01-11 06:44:57.082000+00:00,90.0
245492,5e3d422788b36b001e871887,57ea31912bb6581000092e89,2021-01-11 07:31:33.818000+00:00,2021-01-11 07:43:18.818000+00:00,705.0
266722,5e3d422788b36b001e871887,57ea31912bb6581000092e89,2021-01-11 07:43:51.937000+00:00,2021-01-11 07:44:36.937000+00:00,45.0
180554,5e3d4244358de0001e416d58,57ea31912bb6581000092e89,2021-01-11 06:36:28.631000+00:00,2021-01-11 06:54:58.631000+00:00,1110.0
514497,5e3d4244358de0001e416d58,57ea31912bb6581000092e89,2021-01-11 09:32:01.985000+00:00,2021-01-11 09:32:01.985000+00:00,0.0
375474,5e3d427188b36b001e871dc0,57ea31912bb6581000092e89,2021-01-11 08:35:43.351000+00:00,2021-01-11 08:36:13.351000+00:00,30.0
267901,5e3d427e358de0001e417198,57ea31912bb6581000092e89,2021-01-11 07:44:29.265000+00:00,2021-01-11 07:49:59.265000+00:00,330.0
248341,5e3d4287358de0001e417254,57ea31912bb6581000092e89,2021-01-11 07:33:20.826000+00:00,2021-01-11 07:36:35.826000+00:00,195.0
160040,5e3d4291358de0001e417372,57ea31912bb6581000092e89,2021-01-11 06:10:46.160000+00:00,2021-01-11 06:10:46.160000+00:00,0.0
184730,5e3d42a5358de0001e41750c,57ea31912bb6581000092e89,2021-01-11 06:40:59.206000+00:00,2021-01-11 06:42:44.206000+00:00,105.0
190021,5e3d42a5358de0001e41750c,57ea31912bb6581000092e89,2021-01-11 06:46:04.887000+00:00,2021-01-11 06:46:04.887000+00:00,0.0
340244,5e3d42ac358de0001e4175a0,57ea31912bb6581000092e89,2021-01-11 08:20:01.210000+00:00,2021-01-11 08:22:31.210000+00:00,150.0
285198,5e3d4308358de0001e417c49,57ea31912bb6581000092e89,2021-01-11 07:53:46.289000+00:00,2021-01-11 07:53:46.289000+00:00,0.0
402059,5e3d4308358de0001e417c49,57ea31912bb6581000092e89,2021-01-11 08:46:55.477000+00:00,2021-01-11 08:46:55.477000+00:00,0.0
410927,5e3d4308358de0001e417c49,57ea31912bb6581000092e89,2021-01-11 08:50:52.803000+00:00,2021-01-11 08:50:52.803000+00:00,0.0
462252,5e3d4308358de0001e417c49,57ea31912bb6581000092e89,2021-01-11 09:12:17.158000+00:00,2021-01-11 09:12:17.158000+00:00,0.0
478729,5e3d4308358de0001e417c49,57ea31912bb6581000092e89,2021-01-11 09:18:24.010000+00:00,2021-01-11 09:18:54.010000+00:00,30.0
533263,5e3d430b358de0001e417c6f,57ea31912bb6581000092e89,2021-01-11 09:39:11.334000+00:00,2021-01-11 09:39:11.334000+00:00,0.0
488588,5e3d4311358de0001e417cbd,57ea31912bb6581000092e89,2021-01-11 09:21:58.699000+00:00,2021-01-11 09:21:58.699000+00:00,0.0
493463,5e3d4311358de0001e417cbd,57ea31912bb6581000092e89,2021-01-11 09:23:45.633000+00:00,2021-01-11 09:23:45.633000+00:00,0.0
162072,5e3d4333cda2a5001e343fdf,57ea31912bb6581000092e89,2021-01-11 06:13:53.431000+00:00,2021-01-11 06:13:53.431000+00:00,0.0
162412,5e3d4333cda2a5001e343fdf,57ea31912bb6581000092e89,2021-01-11 06:14:23.605000+00:00,2021-01-11 06:14:53.605000+00:00,30.0
237001,5e3d4333cda2a5001e343fdf,57ea31912bb6581000092e89,2021-01-11 07:25:43.837000+00:00,2021-01-11 07:25:43.837000+00:00,0.0
277261,5e3d4342358de0001e41812f,57ea31912bb6581000092e89,2021-01-11 07:49:17.746000+00:00,2021-01-11 08:07:32.746000+00:00,1095.0
314223,5e3d4342358de0001e41812f,57ea31912bb6581000092e89,2021-01-11 08:08:06.560000+00:00,2021-01-11 08:10:21.560000+00:00,135.0
319649,5e3d4342358de0001e41812f,57ea31912bb6581000092e89,2021-01-11 08:10:39.055000+00:00,2021-01-11 09:28:54.055000+00:00,4695.0
508649,5e3d4342358de0001e41812f,57ea31912bb6581000092e89,2021-01-11 09:29:43.201000+00:00,2021-01-11 09:34:13.201000+00:00,270.0
522154,5e3d4342358de0001e41812f,57ea31912bb6581000092e89,2021-01-11 09:34:59.327000+00:00,2021-01-11 09:48:44.327000+00:00,825.0
421129,5e3d435888b36b001e873098,57ea31912bb6581000092e89,2021-01-11 08:55:28.322000+00:00,2021-01-11 09:15:13.322000+00:00,1185.0
471743,5e3d435888b36b001e873098,57ea31912bb6581000092e89,2021-01-11 09:15:48.733000+00:00,2021-01-11 09:22:18.733000+00:00,390.0
490988,5e3d435888b36b001e873098,57ea31912bb6581000092e89,2021-01-11 09:22:50.600000+00:00,2021-01-11 09:27:20.600000+00:00,270.0
503986,5e3d435888b36b001e873098,57ea31912bb6581000092e89,2021-01-11 09:27:51.947000+00:00,2021-01-11 09:37:06.947000+00:00,555.0
529208,5e3d435888b36b001e873098,57ea31912bb6581000092e89,2021-01-11 09:37:39.476000+00:00,2021-01-11 09:48:54.476000+00:00,675.0
203023,5e3d435dcda2a5001e34439f,57ea31912bb6581000092e89,2021-01-11 06:59:24.817000+00:00,2021-01-11 06:59:24.817000+00:00,0.0
232210,5e3d435dcda2a5001e34439f,57ea31912bb6581000092e89,2021-01-11 07:22:17.969000+00:00,2021-01-11 07:22:47.969000+00:00,30.0
25821,5e3d436ccda2a5001e3444af,57ea31912bb6581000092e89,2021-01-11 00:47:30.283000+00:00,2021-01-11 00:47:30.283000+00:00,0.0
136000,5e3d439988b36b001e87345a,57ea31912bb6581000092e89,2021-01-11 05:31:44.119000+00:00,2021-01-11 05:32:14.119000+00:00,30.0
139630,5e3d439988b36b001e87345a,57ea31912bb6581000092e89,2021-01-11 05:38:21.774000+00:00,2021-01-11 05:38:21.774000+00:00,0.0
142466,5e3d439988b36b001e87345a,57ea31912bb6581000092e89,2021-01-11 05:43:12.192000+00:00,2021-01-11 05:45:27.192000+00:00,135.0
158514,5e3d439988b36b001e87345a,57ea31912bb6581000092e89,2021-01-11 06:08:29.078000+00:00,2021-01-11 06:14:14.078000+00:00,345.0
368439,5e3d439988b36b001e87345c,57ea31912bb6581000092e89,2021-01-11 08:32:40.867000+00:00,2021-01-11 08:41:25.867000+00:00,525.0
228723,5e3d439bcda2a5001e344726,57ea31912bb6581000092e89,2021-01-11 07:20:00.363000+00:00,2021-01-11 07:20:00.363000+00:00,0.0
535061,5e3d439bcda2a5001e344726,57ea31912bb6581000092e89,2021-01-11 09:39:50.592000+00:00,2021-01-11 09:39:50.592000+00:00,0.0
244639,5e3d43d4358de0001e418a2e,57ea31912bb6581000092e89,2021-01-11 07:31:00.847000+00:00,2021-01-11 07:31:00.847000+00:00,0.0
245420,5e3d43d4358de0001e418a2e,57ea31912bb6581000092e89,2021-01-11 07:31:30.969000+00:00,2021-01-11 07:32:00.969000+00:00,30.0
245380,5e3d43f5358de0001e418bd8,57ea31912bb6581000092e89,2021-01-11 07:31:29.683000+00:00,2021-01-11 07:31:59.683000+00:00,30.0
247009,5e3d43f5358de0001e418bd8,57ea31912bb6581000092e89,2021-01-11 07:32:29.911000+00:00,2021-01-11 07:53:44.911000+00:00,1275.0
286219,5e3d43f5358de0001e418bd8,57ea31912bb6581000092e89,2021-01-11 07:54:19.978000+00:00,2021-01-11 08:02:34.978000+00:00,495.0
303848,5e3d43f5358de0001e418bd8,57ea31912bb6581000092e89,2021-01-11 08:03:06.974000+00:00,2021-01-11 08:18:06.974000+00:00,900.0
73896,5e3d43fc358de0001e418c24,57ea31912bb6581000092e89,2021-01-11 03:24:38.956000+00:00,2021-01-11 04:01:53.956000+00:00,2235.0
235008,5e3d443288b36b001e873c7a,57ea31912bb6581000092e89,2021-01-11 07:24:17.104000+00:00,2021-01-11 07:24:17.104000+00:00,0.0
521476,5e3d443788b36b001e873cb0,57ea31912bb6581000092e89,2021-01-11 09:34:43.518000+00:00,2021-01-11 09:34:43.518000+00:00,0.0
318168,5e3d443fcda2a5001e344f62,57ea31912bb6581000092e89,2021-01-11 08:09:56.899000+00:00,2021-01-11 08:14:11.899000+00:00,255.0
389308,5e3d445488b36b001e873e23,57ea31912bb6581000092e89,2021-01-11 08:41:29.946000+00:00,2021-01-11 08:41:29.946000+00:00,0.0
288621,5e3d4458cda2a5001e345090,57ea31912bb6581000092e89,2021-01-11 07:55:37.733000+00:00,2021-01-11 07:55:37.733000+00:00,0.0
302200,5e3d4458cda2a5001e345090,57ea31912bb6581000092e89,2021-01-11 08:02:18.391000+00:00,2021-01-11 08:02:18.391000+00:00,0.0
452487,5e3d4466358de0001e419100,57ea31912bb6581000092e89,2021-01-11 09:08:37.195000+00:00,2021-01-11 09:30:37.195000+00:00,1320.0
508908,5e3d4471cda2a5001e3451c5,57ea31912bb6581000092e89,2021-01-11 09:29:49.213000+00:00,2021-01-11 09:30:04.213000+00:00,15.0
93066,5e3d4479cda2a5001e345241,57ea31912bb6581000092e89,2021-01-11 04:12:59.026000+00:00,2021-01-11 04:16:14.026000+00:00,195.0
187503,5e3d4479cda2a5001e345241,57ea31912bb6581000092e89,2021-01-11 06:43:35.113000+00:00,2021-01-11 06:43:50.113000+00:00,15.0
211081,5e3d448c88b36b001e874093,57ea31912bb6581000092e89,2021-01-11 07:06:52.184000+00:00,2021-01-11 07:12:52.184000+00:00,360.0
219556,5e3d448c88b36b001e874093,57ea31912bb6581000092e89,2021-01-11 07:13:23.673000+00:00,2021-01-11 07:13:23.673000+00:00,0.0
219990,5e3d448c88b36b001e874093,57ea31912bb6581000092e89,2021-01-11 07:13:41.839000+00:00,2021-01-11 07:15:11.839000+00:00,90.0
228152,5e3d448c88b36b001e874093,57ea31912bb6581000092e89,2021-01-11 07:19:37.261000+00:00,2021-01-11 07:19:43.261000+00:00,6.0
520632,5e3d4498358de0001e419320,57ea31912bb6581000092e89,2021-01-11 09:34:23.898000+00:00,2021-01-11 09:40:08.898000+00:00,345.0
537358,5e3d4498358de0001e419320,57ea31912bb6581000092e89,2021-01-11 09:40:40.694000+00:00,2021-01-11 09:43:25.694000+00:00,165.0
546573,5e3d4498358de0001e419320,57ea31912bb6581000092e89,2021-01-11 09:43:56.596000+00:00,2021-01-11 09:48:56.596000+00:00,300.0
318472,5e3d44e6cda2a5001e34578b,57ea31912bb6581000092e89,2021-01-11 08:10:05.818000+00:00,2021-01-11 08:10:05.818000+00:00,0.0
310983,5e3d44eb88b36b001e87456a,57ea31912bb6581000092e89,2021-01-11 08:06:33.895000+00:00,2021-01-11 08:06:33.895000+00:00,0.0
438562,5e3d44f6358de0001e4197f9,57ea31912bb6581000092e89,2021-01-11 09:02:51.047000+00:00,2021-01-11 09:02:51.047000+00:00,0.0
453937,5e3d44f6358de0001e4197f9,57ea31912bb6581000092e89,2021-01-11 09:09:10.775000+00:00,2021-01-11 09:09:10.775000+00:00,0.0
132427,5e3d450488b36b001e8746e8,57ea31912bb6581000092e89,2021-01-11 05:25:12.294000+00:00,2021-01-11 05:25:12.294000+00:00,0.0
305304,5e3d450788b36b001e87471e,57ea31912bb6581000092e89,2021-01-11 08:03:49.753000+00:00,2021-01-11 08:05:04.753000+00:00,75.0
104280,5e3d455acda2a5001e345e9b,57ea31912bb6581000092e89,2021-01-11 04:35:08.493000+00:00,2021-01-11 04:42:53.493000+00:00,465.0
109298,5e3d455acda2a5001e345e9b,57ea31912bb6581000092e89,2021-01-11 04:43:25.562000+00:00,2021-01-11 05:32:25.562000+00:00,2940.0
362803,5e3d4573cda2a5001e345fd7,57ea31912bb6581000092e89,2021-01-11 08:30:12.433000+00:00,2021-01-11 08:36:12.433000+00:00,360.0
394369,5e3d4573cda2a5001e345fd7,57ea31912bb6581000092e89,2021-01-11 08:43:39.425000+00:00,2021-01-11 08:43:39.425000+00:00,0.0
395764,5e3d4573cda2a5001e345fd7,57ea31912bb6581000092e89,2021-01-11 08:44:15.310000+00:00,2021-01-11 09:06:15.310000+00:00,1320.0
471307,5e3d4573cda2a5001e345fd7,57ea31912bb6581000092e89,2021-01-11 09:15:38.499000+00:00,2021-01-11 09:25:53.499000+00:00,615.0
500422,5e3d4573cda2a5001e345fd7,57ea31912bb6581000092e89,2021-01-11 09:26:27.083000+00:00,2021-01-11 09:35:57.083000+00:00,570.0
396214,5e3d45a888b36b001e87512c,57ea31912bb6581000092e89,2021-01-11 08:44:26.400000+00:00,2021-01-11 08:48:56.400000+00:00,270.0
407847,5e3d45a888b36b001e87512c,57ea31912bb6581000092e89,2021-01-11 08:49:27.863000+00:00,2021-01-11 08:56:42.863000+00:00,435.0
60062,5e3d45dbcda2a5001e346602,57ea31912bb6581000092e89,2021-01-11 02:38:37.533000+00:00,2021-01-11 02:38:37.533000+00:00,0.0
390957,5e3d45dbcda2a5001e346602,57ea31912bb6581000092e89,2021-01-11 08:42:11.490000+00:00,2021-01-11 08:42:11.490000+00:00,0.0
276050,5e3d45e7358de0001e41a713,57ea31912bb6581000092e89,2021-01-11 07:48:38.083000+00:00,2021-01-11 07:57:08.083000+00:00,510.0
35019,5e3d45f188b36b001e875584,57ea31912bb6581000092e89,2021-01-11 01:11:35.025000+00:00,2021-01-11 01:12:20.025000+00:00,45.0
37255,5e3d45f188b36b001e875584,57ea31912bb6581000092e89,2021-01-11 01:17:54.356000+00:00,2021-01-11 01:17:54.356000+00:00,0.0
136226,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 05:32:09.332000+00:00,2021-01-11 05:32:24.332000+00:00,15.0
137320,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 05:34:15.479000+00:00,2021-01-11 05:36:15.479000+00:00,120.0
138717,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 05:36:46.204000+00:00,2021-01-11 05:54:31.204000+00:00,1065.0
152263,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 05:59:05.255000+00:00,2021-01-11 05:59:05.255000+00:00,0.0
154742,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 06:02:50.316000+00:00,2021-01-11 06:02:50.316000+00:00,0.0
272760,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 07:46:56.080000+00:00,2021-01-11 07:47:11.080000+00:00,15.0
276464,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 07:48:51.241000+00:00,2021-01-11 07:48:51.241000+00:00,0.0
277469,5e3d462f358de0001e41ab17,57ea31912bb6581000092e89,2021-01-11 07:49:24.194000+00:00,2021-01-11 07:49:24.194000+00:00,0.0
89814,5e3d4643cda2a5001e346bc0,57ea31912bb6581000092e89,2021-01-11 04:06:22.618000+00:00,2021-01-11 04:06:22.618000+00:00,0.0
162981,5e3d4643cda2a5001e346bc0,57ea31912bb6581000092e89,2021-01-11 06:15:12.789000+00:00,2021-01-11 06:15:12.789000+00:00,0.0
425376,5e3d4643cda2a5001e346bc0,57ea31912bb6581000092e89,2021-01-11 08:57:18.090000+00:00,2021-01-11 08:57:33.090000+00:00,15.0
262902,5e3d464488b36b001e875a34,57ea31912bb6581000092e89,2021-01-11 07:41:46.584000+00:00,2021-01-11 07:42:01.584000+00:00,15.0
550427,5e3d464488b36b001e875a34,57ea31912bb6581000092e89,2021-01-11 09:45:17.869000+00:00,2021-01-11 09:46:47.869000+00:00,90.0
47642,5e3d465688b36b001e875b0a,57ea31912bb6581000092e89,2021-01-11 01:52:08.441000+00:00,2021-01-11 01:52:08.441000+00:00,0.0
50171,5e3d465688b36b001e875b0a,57ea31912bb6581000092e89,2021-01-11 02:01:09.938000+00:00,2021-01-11 02:01:09.938000+00:00,0.0
51157,5e3d465688b36b001e875b0a,57ea31912bb6581000092e89,2021-01-11 02:04:35.882000+00:00,2021-01-11 02:05:50.882000+00:00,75.0
52932,5e3d465688b36b001e875b0a,57ea31912bb6581000092e89,2021-01-11 02:11:09.133000+00:00,2021-01-11 02:11:39.133000+00:00,30.0
270857,5e3d465688b36b001e875b0a,57ea31912bb6581000092e89,2021-01-11 07:45:59.442000+00:00,2021-01-11 07:45:59.442000+00:00,0.0
226302,5e3d468acda2a5001e346f8a,57ea31912bb6581000092e89,2021-01-11 07:18:19.564000+00:00,2021-01-11 07:18:19.564000+00:00,0.0
226992,5e3d468acda2a5001e346f8a,57ea31912bb6581000092e89,2021-01-11 07:18:49.174000+00:00,2021-01-11 07:20:34.174000+00:00,105.0
230062,5e3d468acda2a5001e346f8a,57ea31912bb6581000092e89,2021-01-11 07:20:53.597000+00:00,2021-01-11 07:21:08.597000+00:00,15.0
140507,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 05:39:53.039000+00:00,2021-01-11 05:40:38.039000+00:00,45.0
141095,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 05:40:55.298000+00:00,2021-01-11 05:42:55.298000+00:00,120.0
142480,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 05:43:13.568000+00:00,2021-01-11 05:45:13.568000+00:00,120.0
143958,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 05:45:32.071000+00:00,2021-01-11 05:49:17.071000+00:00,225.0
146596,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 05:49:37.257000+00:00,2021-01-11 05:58:37.257000+00:00,540.0
152251,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 05:59:04.068000+00:00,2021-01-11 06:02:19.068000+00:00,195.0
154632,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 06:02:38.800000+00:00,2021-01-11 06:05:53.800000+00:00,195.0
156959,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 06:06:12.206000+00:00,2021-01-11 06:06:57.206000+00:00,45.0
157670,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 06:07:14.613000+00:00,2021-01-11 06:08:14.613000+00:00,60.0
158556,5e3d469c358de0001e41b0c5,57ea31912bb6581000092e89,2021-01-11 06:08:32.660000+00:00,2021-01-11 06:10:17.660000+00:00,105.0
